# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jun 20 19:26:42 2024
#
# User preference: *
#
# CONSTRAINT:  where (pl_orbsmaxstr not null
# CONSTRAINT:  and st_lumstr not null)
#
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
#
pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_lum,st_lumerr1,st_lumerr2,st_lumlim
11.81399000,0.00086000,-0.00086000,0,0.105000,0.001300,-0.001300,0,6.860,0.140,-0.140,0,35.70000,3.30000,-3.30000,0,0.203000,0.031000,-0.031000,0,,,,,1.66,0.02,0.00,0,1.12,0.04,-0.01,0,0.356,0.038,-0.028,0
256.78000000,0.05000000,-0.05000000,0,0.910000,0.010000,-0.010000,0,,,,,,,,,0.689000,0.006000,-0.006000,0,,,,,2.13,0.10,-0.11,0,1.21,0.18,-0.17,0,0.796,0.017,-0.013,0
49.77000000,0.07000000,-0.07000000,0,0.250000,0.004000,-0.004000,0,,,,,,,,,0.310000,0.100000,-0.100000,0,,,,,,,,,0.84,,,0,-0.143,0.006,-0.006,0
1179.00000000,34.00000000,-34.00000000,0,2.200000,0.090000,-0.090000,0,,,,,,,,,0.120000,0.050000,-0.050000,0,,,,,1.67,0.07,-0.07,0,1.03,0.05,-0.05,0,0.382,0.031,-0.034,0
325.00000000,0.50000000,-0.50000000,0,0.960000,,,0,,,,,,,,,0.350000,0.010000,-0.010000,0,,,,,,,,,1.10,,,0,0.020,,,0
143.58000000,0.60000000,-0.60000000,0,0.477000,,,0,,,,,,,,,0.140000,0.030000,-0.030000,0,,,,,,,,,0.70,0.04,-0.04,0,-0.387,,,0
7.34260000,0.00120000,-0.00120000,0,0.075600,0.001300,-0.001300,0,,,,,,,,,0.295000,,,1,,,,,,,,,1.04,0.01,-0.01,0,0.207,,,0
13.18000000,0.00300000,-0.00300000,0,0.112000,0.002000,-0.002000,0,,,,,,,,,0.200000,,,1,,,,,,,,,1.04,0.01,-0.01,0,0.207,,,0
45.85000000,0.05000000,-0.05000000,0,0.256500,0.004300,-0.004300,0,,,,,,,,,0.090000,0.150000,-0.050000,0,,,,,,,,,1.04,0.01,-0.01,0,0.207,,,0
1.03913530,0.00000490,-0.00000490,0,0.020850,0.000370,-0.000370,0,1.350,0.042,-0.042,0,7.80000,3.20000,-3.20000,0,,,,,86.210,1.690,-1.140,0,1.04,0.01,-0.01,0,1.11,0.04,-0.04,0,0.098,0.020,-0.021,0
3.64513980,0.00001060,-0.00001420,0,0.048130,0.000850,-0.000850,0,3.228,0.059,-0.059,0,19.20000,4.10000,-4.10000,0,,,,,86.310,0.190,-0.190,0,1.04,0.01,-0.01,0,1.11,0.04,-0.04,0,0.098,0.020,-0.021,0
30.05200000,0.02700000,-0.02700000,0,0.189000,0.006000,-0.006000,0,,,,,,,,,0.200000,0.060000,-0.060000,0,,,,,1.00,,,0,1.00,0.10,-0.10,0,0.041,,,0
192.90000000,0.90000000,-0.90000000,0,0.654000,0.022000,-0.022000,0,,,,,,,,,0.060000,0.060000,-0.060000,0,,,,,1.00,,,0,1.00,0.10,-0.10,0,0.041,,,0
2164.00000000,21.00000000,-20.00000000,0,3.480000,0.030000,-0.030000,0,,,,,,,,,0.390000,0.050000,-0.040000,0,,,,,1.90,0.02,-0.02,0,1.20,0.02,-0.02,0,0.516,0.005,-0.005,0
507.00000000,16.00000000,-16.00000000,0,1.510000,0.050000,-0.050000,0,,,,,,,,,0.157000,0.086000,-0.086000,0,,,,,4.90,0.10,-0.10,0,1.58,0.11,-0.11,0,1.130,0.016,-0.016,0
482.00000000,5.00000000,-5.00000000,0,1.280000,0.010000,-0.010000,0,,,,,,,,,0.110000,0.150000,-0.060000,0,,,,,20.00,9.00,-9.00,0,1.20,0.22,-0.22,0,2.280,0.380,-0.380,0
55.08700000,0.02000000,-0.02000000,0,0.262000,0.002000,-0.002000,0,3.890,0.190,-0.200,0,42.44000,2.22000,-2.08000,0,0.197000,0.029000,-0.024000,0,89.570,0.090,-0.050,0,0.87,0.04,-0.04,0,0.83,0.02,-0.02,0,-0.310,0.009,-0.009,0
361.10000000,9.90000000,-9.90000000,0,0.990000,0.030000,-0.030000,0,,,,,,,,,0.030000,,,0,,,,,4.50,0.10,-0.10,0,1.02,0.07,-0.07,0,1.104,0.017,-0.017,0
647.30000000,16.80000000,-16.80000000,0,1.400000,,,0,,,,,,,,,0.300000,0.100000,-0.100000,0,,,,,35.00,17.00,-17.00,0,0.91,0.25,-0.25,0,2.860,0.470,-0.470,0
498.10000000,0.81000000,-0.81000000,0,1.332000,0.092000,-0.092000,0,,,,,,,,,0.681000,0.033000,-0.033000,0,,,,,1.94,0.16,-0.16,0,1.27,0.26,-0.26,0,0.570,0.070,-0.070,0
8.12450000,0.00060000,-0.00060000,0,0.077700,0.001300,-0.001300,0,,,,,,,,,0.138000,,,1,,,,,,,,,0.89,0.01,-0.01,0,0.140,,,0
19.88000000,0.01000000,-0.01000000,0,0.141000,0.002000,-0.002000,0,,,,,,,,,0.293000,,,1,,,,,,,,,0.89,0.01,-0.01,0,0.140,,,0
103.50000000,0.10000000,-0.10000000,0,0.424000,0.007000,-0.007000,0,,,,,,,,,0.270000,0.080000,-0.080000,0,,,,,,,,,0.89,0.01,-0.01,0,0.140,,,0
514.00000000,4.00000000,-4.00000000,0,1.240000,0.050000,-0.050000,0,,,,,,,,,0.410000,0.240000,-0.120000,0,,,,,7.43,1.10,-1.10,0,0.96,0.09,-0.09,0,1.470,0.090,-0.090,0
,,,,130.000000,,,0,,,,,794.57500,158.91500,-158.91500,0,,,,,40.000,,,0,2.25,,,0,2.40,,,0,1.602,,,0
9.49400000,0.00500000,-0.00500000,0,0.083100,0.001100,-0.001100,0,,,,,,,,,,,,,,,,,0.68,0.02,-0.02,0,0.78,0.02,-0.02,0,0.300,0.020,-0.020,0
9.49030000,0.00160000,-0.00560000,0,0.080000,0.001700,-0.001800,0,2.247,0.098,-0.095,0,7.55000,0.83000,-0.79000,0,0.078000,0.057000,-0.053000,0,89.140,0.520,-0.360,0,0.74,0.02,-0.02,0,0.77,0.05,-0.05,0,-0.450,0.021,-0.023,0
436.90000000,4.50000000,-4.50000000,0,1.230000,0.030000,-0.030000,0,,,,,,,,,0.112000,,,0,,,,,4.50,0.10,-0.10,0,1.30,0.09,-0.09,0,1.049,0.019,-0.020,0
4951.00000000,607.00000000,-465.00000000,0,5.600000,0.400000,-0.400000,0,,,,,,,,,0.850000,0.050000,-0.050000,0,,,,,1.00,,,0,1.00,0.03,-0.03,0,-0.066,,,0
5384.00000000,321.00000000,-274.00000000,0,5.970000,0.240000,-0.210000,0,,,,,3082.93555,731.00534,-603.87397,0,0.852000,0.033000,-0.022000,0,43.700,13.000,-8.100,0,,,,,0.97,0.02,-0.02,0,-0.014,0.008,-0.009,0
968.80000000,2.20000000,-2.20000000,0,1.864000,0.091000,-0.091000,0,,,,,,,,,0.226000,0.064000,-0.064000,0,,,,,0.93,0.04,-0.04,0,0.92,0.13,-0.13,0,-0.220,0.030,-0.030,0
310.40000000,5.20000000,-1.70000000,0,1.080000,0.050000,-0.070000,0,,,,,,,,,0.200000,0.102000,-0.146000,0,,,,,11.21,0.66,-0.39,0,1.76,0.31,-0.30,0,1.810,0.059,-0.038,0
17.05400000,0.00300000,-0.00300000,0,0.121860,0.000020,-0.000020,0,,,,,,,,,0.130000,0.070000,-0.070000,0,,,,,0.96,0.11,-0.11,0,0.83,,,0,-0.379,0.056,-0.064,0
17.04310000,0.00470000,-0.00470000,0,0.123200,0.007100,-0.007100,0,,,,,,,,,0.254000,0.092000,-0.092000,0,,,,,0.75,0.05,-0.05,0,0.85,0.10,-0.12,0,-0.475,0.015,-0.010,0
868.00000000,31.00000000,-31.00000000,0,2.140000,0.080000,-0.080000,0,,,,,,,,,0.365000,0.100000,-0.100000,0,,,,,5.40,0.10,-0.10,0,1.72,0.12,-0.12,0,1.188,0.014,-0.014,0
184.20000000,0.50000000,-0.50000000,0,0.810000,0.030000,-0.030000,0,,,,,,,,,0.020000,0.030000,-0.030000,0,,,,,,,,,2.10,0.10,-0.10,0,1.670,0.046,-0.046,0
144.30000000,0.50000000,-0.50000000,0,0.720000,0.030000,-0.030000,0,,,,,,,,,0.090000,0.060000,-0.060000,0,,,,,11.60,1.40,-1.40,0,2.42,0.27,-0.27,0,1.870,0.050,-0.060,0
1481.60000000,61.70000000,-61.70000000,0,2.840000,0.090000,-0.090000,0,,,,,,,,,0.210000,0.080000,-0.080000,0,,,,,5.27,0.05,-0.05,0,1.39,0.09,-0.09,0,1.140,0.009,-0.008,0
57.43500000,0.04200000,-0.04200000,0,0.250000,,,0,,,,,,,,,0.166000,0.034000,-0.034000,0,,,,,0.66,0.08,-0.06,0,0.62,0.10,-0.07,0,-1.003,0.043,-0.031,0
6.67389200,0.00000800,-0.00000800,0,0.069600,0.004400,-0.004400,0,,,,,,,,,0.143990,0.000870,-0.000870,0,,,,,1.07,0.08,-0.08,0,1.01,0.19,-0.19,0,-0.010,0.060,-0.060,0
6.67420000,0.00200000,-0.00200000,0,0.069200,0.004000,-0.004000,0,,,,,,,,,0.147000,0.006000,-0.006000,0,,,,,1.03,0.06,-0.03,0,0.98,0.15,-0.08,0,-0.047,0.006,-0.014,0
95.28470000,0.00200000,-0.00200000,0,0.407000,0.023000,-0.023000,0,,,,,,,,,0.409100,0.006000,-0.006000,0,,,,,1.03,0.06,-0.03,0,0.98,0.15,-0.08,0,-0.047,0.006,-0.014,0
147.74700000,0.02900000,-0.02900000,0,0.549000,0.034000,-0.034000,0,,,,,,,,,0.156600,0.009900,-0.009900,0,,,,,1.07,0.08,-0.08,0,1.01,0.19,-0.19,0,-0.010,0.060,-0.060,0
981.80000000,6.90000000,-6.90000000,0,1.940000,0.130000,-0.130000,0,,,,,,,,,0.185000,0.035000,-0.035000,0,,,,,1.07,0.08,-0.08,0,1.01,0.19,-0.19,0,-0.010,0.060,-0.060,0
13.63083000,0.00003000,-0.00003000,0,0.107000,0.001600,-0.001600,0,3.480,0.070,-0.080,0,9.60000,0.80000,-0.80000,0,,,,,89.300,0.400,-0.300,0,0.98,0.03,-0.03,0,0.89,0.04,-0.04,0,-0.155,0.018,-0.019,0
3.53796000,0.00003000,-0.00003000,0,0.043600,0.000600,-0.000700,0,1.580,0.100,-0.110,0,4.50000,0.30000,-0.30000,0,,,,,86.300,0.800,-0.600,0,0.98,0.03,-0.03,0,0.89,0.04,-0.04,0,-0.155,0.018,-0.019,0
6.42975000,0.00009000,-0.00010000,0,0.064900,0.000900,-0.001000,0,1.370,0.110,-0.110,0,5.10000,0.40000,-0.40000,0,,,,,88.900,0.700,-0.800,0,0.98,0.03,-0.03,0,0.89,0.04,-0.04,0,-0.155,0.018,-0.019,0
345.72000000,5.37000000,-5.37000000,0,0.890000,,,0,,,,,,,,,0.520000,0.080000,-0.080000,0,,,,,,,,,0.78,0.02,-0.02,0,-0.959,,,0
345.63000000,1.99000000,-1.99000000,0,0.890000,0.010000,-0.010000,0,,,,,,,,,0.540000,0.040000,-0.040000,0,,,,,0.75,0.05,-0.09,0,0.78,0.12,-0.07,0,-0.561,0.019,-0.020,0
9017.76000000,3180.74000000,-3180.74000000,0,7.700000,1.880000,-1.880000,0,,,,,,,,,0.140000,0.100000,-0.100000,0,,,,,0.75,0.05,-0.09,0,0.78,0.12,-0.07,0,-0.561,0.019,-0.020,0
3250.00000000,17.00000000,-17.00000000,0,3.810000,0.020000,-0.020000,0,,,,,,,,,0.040000,0.020000,-0.020000,0,,,,,0.66,0.03,-0.03,0,0.69,0.02,-0.02,0,-0.682,0.004,-0.004,0
2574.90000000,86.10000000,-86.10000000,0,3.730000,0.100000,-0.100000,0,,,,,,,,,0.120000,0.040000,-0.040000,0,,,,,4.93,0.05,-0.05,0,1.04,0.07,-0.06,0,1.050,0.010,-0.010,0
8.13520000,0.00400000,-0.00400000,0,0.070000,,,0,,,,,,,,,0.187000,0.100000,-0.100000,0,,,,,0.68,0.03,-0.03,0,0.73,0.05,-0.05,0,0.190,0.010,-0.010,0
32.03000000,0.02000000,-0.02000000,0,0.178000,,,0,,,,,,,,,0.050000,0.020000,-0.020000,0,,,,,0.68,0.03,-0.03,0,0.73,0.05,-0.05,0,0.190,0.010,-0.010,0
431.70000000,8.50000000,-8.50000000,0,1.010000,,,0,,,,,,,,,0.270000,0.050000,-0.050000,0,,,,,0.68,0.03,-0.03,0,0.73,0.05,-0.05,0,0.190,0.010,-0.010,0
124.60000000,,,0,0.565000,,,0,,,,,,,,,0.230000,,,0,,,,,,,,,1.54,0.05,-0.05,0,1.630,0.001,-0.001,0
0.98097340,0.00000310,-0.00000310,0,0.017820,0.000200,-0.000210,0,22.754,6.837,-5.492,0,1021.18779,24.79074,-24.79074,0,0.000000,,,0,77.180,0.920,-1.000,0,0.72,0.01,-0.01,0,0.78,0.03,-0.03,0,-0.678,0.016,-0.018,0
1084.50000000,23.20000000,-23.20000000,0,2.810000,0.090000,-0.090000,0,,,,,,,,,0.130000,0.050000,-0.050000,0,,,,,8.93,1.02,-1.02,0,2.50,0.21,-0.21,0,1.650,0.090,-0.100,0
310.90000000,21.70000000,-17.70000000,0,0.799000,0.035000,-0.035000,0,,,,,1589.14204,635.65681,-635.65681,0,0.948000,0.004000,-0.004000,0,13.000,,,1,0.69,0.01,-0.01,0,0.70,0.03,-0.02,0,-0.818,0.017,-0.017,0
2556.50000000,99.20000000,-94.90000000,0,4.910000,0.140000,-0.130000,0,,,,,,,,,0.590000,0.050000,-0.020000,0,,,,,8.69,0.88,-0.88,0,2.41,0.16,-0.16,0,1.617,0.069,-0.083,0
88.90000000,0.10000000,-0.10000000,0,0.460000,0.020000,-0.020000,0,,,,,,,,,0.050000,0.040000,-0.040000,0,,,,,5.92,0.44,-0.44,0,1.63,0.22,-0.22,0,1.244,0.061,-0.071,0
88.80000000,0.20000000,-0.20000000,0,0.460000,0.010000,-0.010000,0,,,,,,,,,0.090000,0.050000,-0.050000,0,,,,,5.92,0.44,-0.44,0,1.63,0.22,-0.22,0,1.244,0.061,-0.071,0
89.06000000,0.10000000,-0.10000000,0,0.426000,0.020000,-0.020000,0,,,,,,,,,0.170000,0.040000,-0.040000,0,,,,,5.87,0.29,-0.29,0,1.30,0.18,-0.18,0,1.207,0.021,-0.022,0
2131.80000000,88.30000000,-88.30000000,0,3.820000,0.230000,-0.230000,0,,,,,,,,,0.170000,0.060000,-0.060000,0,,,,,5.92,0.44,-0.44,0,1.63,0.22,-0.22,0,1.244,0.061,-0.071,0
1626.00000000,26.00000000,-26.00000000,0,2.960000,0.160000,-0.160000,0,,,,,,,,,0.200000,0.050000,-0.050000,0,,,,,5.87,0.29,-0.29,0,1.30,0.18,-0.18,0,1.207,0.021,-0.022,0
822.30000000,16.80000000,-16.80000000,0,2.100000,0.090000,-0.090000,0,,,,,,,,,0.070000,0.070000,-0.070000,0,,,,,5.77,0.53,-0.53,0,1.74,0.21,-0.21,0,1.215,0.059,-0.069,0
926.40000000,12.80000000,-12.80000000,0,2.020000,0.020000,-0.020000,0,,,,,,,,,0.420000,0.100000,-0.100000,0,,,,,4.53,0.05,-0.05,0,1.28,0.11,-0.10,0,1.020,0.014,-0.011,0
1560.20000000,53.90000000,-53.90000000,0,2.800000,0.250000,-0.250000,0,,,,,,,,,0.160000,0.060000,-0.060000,0,,,,,7.83,1.02,-1.02,0,1.17,0.28,-0.28,0,1.405,0.089,-0.113,0
453.90000000,2.00000000,-2.00000000,0,1.260000,0.020000,-0.020000,0,,,,,,,,,0.080000,0.050000,-0.050000,0,,,,,3.94,0.04,-0.04,0,1.30,0.08,-0.08,0,0.890,0.008,-0.009,0
5.05050000,0.00150000,-0.00150000,0,0.057000,0.000900,-0.000900,0,,,,,,,,,0.024000,0.014000,-0.014000,0,,,,,1.00,0.04,-0.04,0,0.95,0.03,-0.03,0,-0.222,,,0
1058.80000000,6.70000000,-6.70000000,0,2.550000,0.050000,-0.050000,0,,,,,,,,,0.610000,0.030000,-0.030000,0,,,,,5.34,0.55,-0.55,0,1.93,0.11,-0.11,0,1.204,0.132,-0.191,0
18600.00000000,6200.00000000,-2800.00000000,0,16.900000,3.400000,-1.900000,0,,,,,5117.03735,1716.27340,-1589.14204,0,0.250000,0.140000,-0.160000,0,148.000,13.000,-11.000,0,,,,,1.85,0.19,-0.19,0,1.142,0.062,-0.217,0
36.11600000,0.02700000,-0.02900000,0,0.141700,0.002300,-0.002300,0,,,,,,,,,0.079000,0.090000,-0.055000,0,,,,,0.30,0.01,-0.01,0,0.29,0.01,-0.01,0,-1.995,0.003,-0.003,0
3.58599000,0.00015000,-0.00015000,0,0.048000,0.001000,-0.001100,0,2.085,0.068,-0.064,0,,,,,0.300000,,,1,85.500,1.500,-0.500,0,1.31,0.02,-0.02,0,1.15,0.07,-0.08,0,0.371,0.013,-0.013,0
5.97293000,0.00060000,-0.00053000,0,0.067400,0.001400,-0.001600,0,1.939,0.069,-0.069,0,,,,,0.190000,,,1,86.230,0.260,-0.260,0,1.31,0.02,-0.02,0,1.15,0.07,-0.08,0,0.371,0.013,-0.013,0
11.23000000,0.00110000,-0.00100000,0,0.102700,0.002200,-0.002500,0,2.164,0.086,-0.083,0,,,,,0.280000,,,1,87.430,0.180,-0.190,0,1.31,0.02,-0.02,0,1.15,0.07,-0.08,0,0.371,0.013,-0.013,0
170000.00000000,,,0,68.000000,,,0,13.000,1.000,-1.000,0,2000.00000,1000.00000,-600.00000,0,,,,,,,,,,,,,1.50,0.30,-0.30,0,0.692,0.035,-0.038,0
171667.50000000,,,0,70.000000,,,0,,,,,,,,,,,,,38.000,7.000,-7.000,0,1.49,0.05,-0.05,0,1.61,0.32,-0.21,0,0.733,0.016,-0.015,0
67571.25000000,,,0,38.000000,,,0,,,,,,,,,0.500000,,,1,37.000,12.000,-12.000,0,1.49,0.05,-0.05,0,1.61,0.32,-0.21,0,0.733,0.016,-0.015,0
69000.00000000,,,0,38.000000,,,0,13.000,1.000,0.000,0,3000.00000,1000.00000,-1000.00000,0,,,,,,,,,,,,,1.50,0.30,-0.30,0,0.692,0.035,-0.038,0
37000.00000000,,,0,24.000000,,,0,13.000,1.000,0.000,0,3000.00000,1000.00000,-1000.00000,0,,,,,,,,,,,,,1.50,0.30,-0.30,0,0.692,0.035,-0.038,0
18000.00000000,,,0,14.500000,0.500000,-0.500000,0,,,,,,,,,,,,,,,,,1.49,0.05,-0.05,0,1.61,0.32,-0.21,0,0.733,0.016,-0.015,0
3.98600000,0.04400000,-0.00300000,0,0.043500,0.001700,-0.001700,0,,,,,,,,,0.270000,0.210000,-0.270000,0,,,,,0.65,0.07,-0.07,0,0.69,0.07,-0.07,0,-0.914,0.024,-0.026,0
5.35117000,0.00055000,-0.00055000,0,0.062100,0.009200,-0.008500,0,1.900,0.200,-0.200,0,8.60000,3.90000,-3.90000,0,0.000000,,,0,86.200,1.000,-1.000,0,1.23,0.10,-0.10,0,0.88,0.02,-0.02,0,0.279,0.083,-0.103,0
5.81760800,0.00003100,-0.00002900,0,0.055800,0.005900,-0.004900,0,10.424,1.121,-0.785,0,410.00070,41.31790,-44.49620,0,0.000000,,,0,86.210,0.200,-0.210,0,1.05,0.11,-0.08,0,1.01,0.04,-0.04,0,0.009,0.092,-0.084,0
11.39093110,0.00000340,-0.00000340,0,0.094300,0.001400,-0.001200,0,10.447,0.347,-0.347,0,638.83510,38.13941,-38.13941,0,0.081000,0.031000,-0.030000,0,89.210,0.220,-0.140,0,0.82,0.02,-0.02,0,0.86,0.04,-0.03,0,-0.445,0.037,-0.038,0
1.29156300,0.00002600,-0.00002600,0,0.018800,0.000700,-0.000700,0,2.030,0.210,-0.210,0,,,,,,,,,,,,,0.51,0.05,-0.05,0,0.53,0.06,-0.06,0,-1.357,0.081,-0.099,0
5.44425000,0.00032000,-0.00032000,0,0.049100,0.001700,-0.001700,0,1.940,0.220,-0.210,0,,,,,,,,,,,,,0.51,0.05,-0.05,0,0.53,0.06,-0.06,0,-1.357,0.081,-0.099,0
2.21931500,0.00007400,-0.00007400,0,0.028800,0.000900,-0.000900,0,1.220,0.170,-0.130,0,,,,,,,,,,,,,0.61,0.06,-0.06,0,0.64,0.06,-0.06,0,-1.102,0.085,-0.105,0
30.95420000,0.00220000,-0.00220000,0,0.164100,0.005300,-0.005300,0,2.660,0.330,-0.280,0,,,,,,,,,,,,,0.59,0.06,-0.06,0,0.61,0.06,-0.06,0,-1.143,0.087,-0.109,0
9.17080000,0.00250000,-0.00250000,0,0.091600,0.000600,-0.000600,0,12.207,0.067,-0.067,0,157.32585,2.16124,-2.00233,0,0.290000,0.049000,-0.049000,0,77.460,0.470,-0.510,0,4.11,0.05,-0.05,0,1.19,0.04,-0.04,0,0.943,0.009,-0.010,0
3.07133000,0.00011000,-0.00011000,0,0.031940,0.000250,-0.000260,0,1.340,0.077,-0.076,0,,,,,,,,,87.600,0.180,-0.150,0,0.46,0.02,-0.02,0,0.46,0.01,-0.01,0,-1.479,0.017,-0.017,0
3.07120000,0.00010000,-0.00010000,0,0.033000,0.002000,-0.002000,0,1.310,0.080,-0.080,0,,,,,,,,,87.560,0.060,-0.050,0,0.47,0.03,-0.03,0,0.51,0.03,-0.03,0,-1.444,0.077,-0.094,0
4.86820000,0.00010000,-0.00030000,0,0.045000,0.003000,-0.003000,0,1.480,0.090,-0.090,0,,,,,,,,,88.650,0.080,-0.160,0,0.47,0.03,-0.03,0,0.51,0.03,-0.03,0,-1.444,0.077,-0.094,0
4.86784000,0.00012000,-0.00012000,0,0.043410,0.000340,-0.000350,0,1.603,0.090,-0.088,0,,,,,,,,,88.210,0.110,-0.080,0,0.46,0.02,-0.02,0,0.46,0.01,-0.01,0,-1.479,0.017,-0.017,0
11.02454000,0.00036000,-0.00035000,0,0.074870,0.000590,-0.000600,0,2.003,0.107,-0.107,0,,,,,,,,,89.400,0.100,-0.080,0,0.46,0.02,-0.02,0,0.46,0.01,-0.01,0,-1.479,0.017,-0.017,0
11.02340000,0.00080000,-0.00030000,0,0.077000,0.005000,-0.005000,0,2.020,0.130,-0.130,0,,,,,,,,,89.520,0.150,-0.060,0,0.47,0.03,-0.03,0,0.51,0.03,-0.03,0,-1.444,0.077,-0.094,0
26.58410000,0.00180000,-0.00170000,0,0.134600,0.001100,-0.001100,0,1.730,0.140,-0.130,0,,,,,,,,,89.164,0.012,-0.010,0,0.46,0.02,-0.02,0,0.46,0.01,-0.01,0,-1.479,0.017,-0.017,0
7.97520000,0.00079000,-0.00079000,0,0.070700,0.001200,-0.001200,0,1.014,0.050,-0.049,0,4.30000,,,1,0.140000,0.120000,-0.110000,0,,,,,0.68,0.03,-0.03,0,0.74,0.04,-0.04,0,-0.777,0.014,-0.013,0
17.30713000,0.00027000,-0.00027000,0,0.118500,0.002000,-0.002100,0,3.000,0.130,-0.130,0,18.10000,1.90000,-1.80000,0,0.047000,0.062000,-0.034000,0,,,,,0.68,0.03,-0.03,0,0.74,0.04,-0.04,0,-0.777,0.014,-0.013,0
17.30770000,0.00130000,-0.00130000,0,0.117280,0.000480,-0.000480,0,3.030,0.530,-0.470,0,,,,,,,,,89.300,0.490,-0.760,0,0.71,0.10,-0.10,0,0.71,0.06,-0.06,0,-0.785,0.075,-0.091,0
25.57500000,0.00240000,-0.00230000,0,0.153800,0.002600,-0.002700,0,1.565,0.077,-0.076,0,3.00000,,,1,0.071000,0.063000,-0.049000,0,,,,,0.68,0.03,-0.03,0,0.74,0.04,-0.04,0,-0.777,0.014,-0.013,0
6.56930000,0.00001700,-0.00002000,0,0.059100,0.003400,-0.003400,0,12.274,0.202,-0.202,0,323.86877,22.24810,-22.24810,0,0.120000,0.056000,-0.046000,0,88.510,0.690,-0.530,0,0.99,0.01,-0.01,0,1.00,0.02,-0.02,0,-0.049,0.023,-0.024,0
2.64464600,0.00004300,-0.00004300,0,0.026600,0.001000,-0.001000,0,2.200,0.230,-0.230,0,,,,,,,,,,,,,0.35,0.04,-0.04,0,0.36,0.04,-0.04,0,-1.824,0.079,-0.097,0
2.66980000,0.00010000,-0.00010000,0,0.024800,0.000200,-0.000200,0,2.250,0.100,-0.100,0,5.60000,0.70000,-0.70000,0,0.140000,0.070000,-0.070000,0,88.500,0.300,-0.300,0,0.35,0.04,-0.04,0,0.36,0.04,-0.04,0,-1.824,0.079,-0.097,0
3.96630000,0.00020000,-0.00002000,0,0.032700,0.000600,-0.000600,0,2.590,1.810,-0.390,0,7.10000,0.90000,-0.90000,0,0.160000,0.070000,-0.070000,0,87.300,0.300,-0.300,0,0.35,0.04,-0.04,0,0.36,0.04,-0.04,0,-1.824,0.079,-0.097,0
0.96191700,0.00002600,-0.00002600,0,0.015900,0.000500,-0.000500,0,1.380,0.170,-0.150,0,,,,,,,,,,,,,0.55,0.06,-0.06,0,0.58,0.06,-0.06,0,-1.292,0.085,-0.106,0
