# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jun 26 12:55:39 2024
#
# User preference: *
#
# CONSTRAINT:  order by pl_name desc
#
# COLUMN pl_name:        Planet Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN pl_trandeperr1: Transit Depth Upper Unc. [%]
# COLUMN pl_trandeperr2: Transit Depth Lower Unc. [%]
# COLUMN pl_trandeplim:  Transit Depth Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,sy_snum,sy_pnum,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,ttv_flag,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_dist,sy_disterr1,sy_disterr2
HD 177830 c,2,2,0,110.90000000,0.10000000,-0.10000000,0,0.513700,0.000300,-0.000300,0,7.870,,,0,0.702,,,0,47.67250,6.35633,-6.35633,0,0.15000,0.02000,-0.02000,0,Msini,0.537000,,,0,0.300000,0.100000,-0.100000,0,,,,,,,,,,,,,0,,,,,K0,4949.00,,,0,2.62,0.06,-0.06,0,1.47,,,0,0.545,0.030,-0.030,0,[Fe/H],0.685,0.082,-0.101,0,3.65,,,0,62.7674000,0.1244000,-0.1244000
HD 177830 b,2,2,0,410.10001000,2.20000000,-2.20000000,0,1.140000,0.030000,-0.030000,0,13.500,,,0,1.200,,,0,537.13270,63.56600,-63.56600,0,1.69000,0.20000,-0.20000,0,Msini,1.200000,,,0,0.100000,0.050000,-0.050000,0,,,,,,,,,,,,,0,,,,,K0,4901.00,37.00,-37.00,0,3.26,0.12,-0.12,0,1.70,0.28,-0.28,0,0.420,,,0,[Fe/H],0.685,0.082,-0.101,0,3.64,0.07,-0.07,0,62.7674000,0.1244000,-0.1244000
HD 177565 b,1,1,0,44.50500000,0.58600000,-0.29300000,0,0.246000,0.019000,-0.019000,0,4.000,,,0,0.357,,,0,15.10000,6.40000,-6.05000,0,0.04751,0.02014,-0.01904,0,Msini,1.300000,,,0,0.059300,0.171700,-0.057450,0,,,,,,,,,,,,,0,,,,,G8V,5627.00,19.00,-19.00,0,0.97,0.01,-0.02,0,1.00,0.10,-0.10,0,0.081,0.007,-0.007,0,[M/H],-0.054,0.001,-0.001,0,4.39,0.03,-0.03,0,16.9179000,0.0192000,-0.0192000
HD 176986 c,1,2,0,16.81910000,0.00440000,-0.00440000,0,0.118780,0.000250,-0.000250,0,2.980,,,0,0.266,,,0,9.18000,0.97000,-0.97000,0,0.02888,0.00305,-0.00305,0,Msini,1.910000,,,0,0.111000,0.080000,-0.080000,0,23.50,4.50,-4.50,0,,,,,,,,,0,,,,,K2.5 V,4931.00,77.00,-77.00,0,0.78,0.04,-0.04,0,0.79,0.02,-0.02,0,0.030,0.050,-0.050,0,[Fe/H],-0.480,0.034,-0.037,0,4.44,0.17,-0.17,0,27.7843000,0.0483000,-0.0481000
HD 176986 b,1,2,0,6.48980000,0.00086000,-0.00086000,0,0.062960,0.000130,-0.000130,0,2.260,,,0,0.202,,,0,5.74000,0.66000,-0.66000,0,0.01806,0.00208,-0.00208,0,Msini,2.730000,,,0,0.066000,0.066000,-0.066000,0,83.50,6.90,-6.90,0,,,,,,,,,0,,,,,K2.5 V,4931.00,77.00,-77.00,0,0.78,0.04,-0.04,0,0.79,0.02,-0.02,0,0.030,0.050,-0.050,0,[Fe/H],-0.480,0.034,-0.037,0,4.44,0.17,-0.17,0,27.7843000,0.0483000,-0.0481000
HD 17674 b,1,1,0,623.80000000,1.60000000,-1.50000000,0,1.420000,0.040000,-0.050000,0,13.900,,,0,1.240,,,0,276.51210,22.24810,-19.06980,0,0.87000,0.07000,-0.06000,0,Msini,0.566000,,,0,0.130000,,,1,,,,,,,,,,,,,0,,,,,G0 V,5904.00,22.00,-22.00,0,1.18,0.10,-0.10,0,0.98,0.10,-0.10,0,-0.160,0.020,-0.020,0,[Fe/H],0.205,0.001,-0.001,0,4.34,0.03,-0.03,0,44.4264000,0.0861000,-0.0859000
HD 175607 b,1,1,0,29.01000000,0.02000000,-0.02000000,0,,,,,2.940,,,0,0.263,,,0,8.98000,1.10000,-1.10000,0,0.02825,0.00346,-0.00346,0,Msini,1.940000,,,0,0.110000,0.090000,-0.070000,0,,,,,,,,,,,,,0,,,,,G6 V,5392.00,17.00,-17.00,0,0.70,0.01,-0.01,0,0.71,0.01,-0.01,0,-0.620,0.010,-0.010,0,[Fe/H],-0.271,0.001,-0.001,0,4.64,0.03,-0.03,0,40.3303000,0.0616000,-0.0613000
HD 175541 b,1,1,0,298.43000000,0.45000000,-0.45000000,0,0.975000,0.087000,-0.087000,0,14.100,,,0,1.260,,,0,190.06234,9.21707,-9.21707,0,0.59800,0.02900,-0.02900,0,Msini,0.373000,,,0,0.110000,0.049000,-0.049000,0,,,,,,,,,,,,,0,,,,,G8 IV,5013.00,,,0,4.19,,,0,1.39,,,0,-0.070,0.040,-0.040,0,[Fe/H],0.934,0.015,-0.015,0,3.33,,,0,129.6030000,1.0065000,-1.0065000
HD 175167 b,1,1,0,1276.07604000,0.71735000,-0.67095000,0,2.307000,0.095000,-0.104000,0,12.700,,,0,1.130,,,0,2037.59792,442.41714,-98.84463,0,6.41100,1.39200,-0.31100,0,Mass,5.470000,,,0,0.528000,0.004000,-0.004000,0,,,,,,,,,94.637,23.512,-23.759,0,0,,,,,G5 IV/V,5635.00,28.00,-28.00,0,1.75,0.04,-0.04,0,1.00,0.13,-0.13,0,0.280,0.020,-0.020,0,[Fe/H],0.456,0.002,-0.002,0,4.09,0.09,-0.09,0,71.0863000,0.1691000,-0.1684000
HD 174205 b,1,1,0,582.00000000,17.00000000,-17.00000000,0,1.700000,0.100000,-0.100000,0,13.000,,,0,1.160,,,0,1334.87931,158.91420,-158.91420,0,4.20000,0.50000,-0.50000,0,Msini,3.340000,,,0,0.400000,0.200000,-0.200000,0,,,,,,,,,,,,,0,,,,,K2,4308.00,25.00,-25.00,0,26.60,0.60,-0.60,0,1.80,0.10,-0.10,0,-0.280,0.330,-0.330,0,[Fe/H],2.378,0.004,-0.004,0,1.80,0.10,-0.10,0,234.0270000,1.3920000,-1.3750000
HD 173416 b,1,1,0,322.03000000,1.33000000,-1.52000000,0,1.158000,0.003000,-0.004000,0,13.400,,,0,1.200,,,0,585.12210,65.47265,-71.51139,0,1.84100,0.20600,-0.22500,0,Msini,1.340000,,,0,0.208000,0.089000,-0.094000,0,,,,,,,,,,,,,0,,,,,G8,4683.00,100.00,-100.00,0,13.50,0.90,-0.90,0,2.00,0.30,-0.30,0,-0.220,0.090,-0.090,0,[Fe/H],1.892,0.052,-0.060,0,2.48,0.10,-0.10,0,132.1840000,0.7355000,-0.7355000
HD 17156 b,1,1,0,21.21663000,0.00045000,-0.00045000,0,0.162780,0.000760,-0.000760,0,12.330,0.336,-0.336,0,1.100,0.030,-0.030,0,1115.58330,66.74430,-66.74430,0,3.51000,0.21000,-0.21000,0,Mass,3.780000,0.060000,-0.060000,0,0.680000,0.000000,0.000000,0,17.44,,,0,883,11,-11,0,87.820,0.170,-0.170,0,0,0.530000,0.008700,-0.008700,0,G5,6040.00,24.00,-24.00,0,1.55,0.04,-0.04,0,1.41,0.12,-0.12,0,0.190,,,0,[Fe/H],0.390,0.050,-0.050,0,4.20,0.06,-0.06,0,78.0863000,0.2397000,-0.2383000
HD 171238 b,1,1,0,1532.00000000,12.00000000,-12.00000000,0,2.570000,0.160000,-0.160000,0,12.500,,,0,1.120,,,0,2796.88998,1144.18227,-413.17693,0,8.80000,3.60000,-1.30000,0,Mass,7.870000,,,0,0.234000,0.028000,-0.028000,0,,,,,,,,,19.100,7.900,-8.500,0,0,,,,,G8 V,5440.00,,,0,1.01,0.07,-0.07,0,0.96,0.17,-0.17,0,0.200,,,0,[Fe/H],-0.090,0.050,-0.050,0,4.43,0.04,-0.04,0,44.8113000,0.1117000,-0.1112000
HD 171028 b,1,1,0,550.00000000,3.00000000,-3.00000000,0,1.320000,0.030000,-0.030000,0,13.200,,,0,1.180,,,0,832.71460,50.85280,-50.85280,0,2.62000,0.16000,-0.16000,0,Msini,1.990000,,,0,0.590000,0.010000,-0.010000,0,,,,,,,,,,,,,0,,,,,G0,5671.00,16.00,-16.00,0,2.47,0.07,-0.07,0,1.53,0.13,-0.13,0,-0.480,,,0,[Fe/H],0.733,0.003,-0.003,0,3.84,0.03,-0.03,0,111.6590000,0.6270000,-0.6210000
HD 17092 b,1,1,0,359.89999000,2.40000000,-2.40000000,0,1.310000,0.060000,-0.060000,0,12.500,,,0,1.110,,,0,3219.61790,727.83070,-727.83070,0,10.13000,2.29000,-2.29000,0,Msini,9.060000,,,0,0.170000,0.050000,-0.050000,0,,,,,,,,,,,,,0,,,,,K0 III,4326.00,148.00,-148.00,0,13.58,1.27,-1.27,0,6.73,2.24,-2.24,0,0.180,,,0,[Fe/H],1.756,0.007,-0.007,0,3.00,0.12,-0.12,0,228.4220000,2.7130000,-2.7130000
HD 170469 b,2,1,0,1145.00000000,18.00000000,-18.00000000,0,2.240000,0.050000,-0.050000,0,14.100,,,0,1.250,,,0,209.76780,34.96130,-34.96130,0,0.66000,0.11000,-0.11000,0,Msini,0.411000,,,0,0.110000,0.080000,-0.080000,0,,,,,,,,,,,,,0,,,,,G5 IV,5842.00,28.00,-28.00,0,1.24,0.02,-0.02,0,1.10,0.08,-0.08,0,0.290,,,0,[Fe/H],0.204,,,0,4.30,0.03,-0.03,0,60.1780000,0.1491000,-0.1484000
HD 169830 c,1,2,0,1818.82339000,5.67578000,-6.41838000,0,3.075000,0.132000,-0.146000,0,12.600,,,0,1.130,,,0,2437.42605,615.63362,-875.61726,0,7.66900,1.93700,-2.75500,0,Mass,6.700000,,,0,0.246000,0.022000,-0.018000,0,,,,,,,,,24.469,12.739,-7.205,0,0,,,,,F7 V,6179.26,97.58,-97.58,0,1.94,0.05,-0.05,0,1.17,0.16,-0.16,0,0.120,0.062,-0.062,0,[Fe/H],0.662,,,0,4.01,0.02,-0.02,0,37.6048000,0.1484000,-0.1473000
HD 169830 b,1,2,0,225.67372000,0.05685000,-0.06500000,0,0.765000,0.033000,-0.036000,0,13.200,,,0,1.180,,,0,804.42370,71.19356,-75.32533,0,2.53100,0.22400,-0.23700,0,Msini,1.920000,,,0,0.294000,0.012000,-0.011000,0,,,,,345,65,-65,0,,,,,0,,,,,F8 V,6300.00,50.00,-50.00,0,1.94,0.05,-0.05,0,1.17,0.16,-0.16,0,0.210,0.050,-0.050,0,[Fe/H],0.662,,,0,4.01,0.02,-0.02,0,37.6048000,0.1484000,-0.1473000
HD 169142 b,1,1,0,,,,,37.200000,1.500000,-1.500000,0,13.100,,,0,1.170,,,0,953.48522,635.65681,-635.65681,0,3.00000,2.00000,-2.00000,0,Mass,2.330000,,,0,,,,,,,,,,,,,13.000,,,0,0,,,,,,7246.00,158.18,-93.45,0,1.54,0.06,-0.06,0,1.85,,,0,,,,,,0.768,0.016,-0.020,0,4.28,0.08,-0.08,0,113.6000000,0.8330000,-0.8200000
HD 16905 b,1,1,0,10256.00000000,618.00000000,-522.00000000,0,8.800000,0.400000,-0.300000,0,12.400,,,0,1.110,,,0,3591.46100,190.69704,-222.47988,0,11.30000,0.60000,-0.70000,0,Mass,10.400000,,,0,0.680000,0.020000,-0.010000,0,,,,,,,,,43.000,3.000,-3.000,0,0,,,,,K3 V,4866.12,140.40,-149.78,0,0.77,0.06,-0.06,0,0.85,0.04,-0.04,0,0.240,0.035,-0.035,0,[M/H],-0.518,0.018,-0.015,0,4.56,0.10,-0.11,0,39.7401000,0.0452000,-0.0452000
HD 1690 b,1,1,0,533.00000000,1.70000000,-1.70000000,0,1.360000,0.090000,-0.090000,0,12.500,,,0,1.120,,,0,2793.72570,1153.72290,-1153.72290,0,8.79000,3.63000,-3.63000,0,Msini,7.860000,,,0,0.640000,0.040000,-0.040000,0,,,,,,,,,,,,,0,,,,,K1 III,4374.00,31.00,-31.00,0,21.66,6.18,-6.18,0,1.86,1.06,-1.06,0,-0.270,,,0,[Fe/H],1.520,,,0,2.04,0.03,-0.03,0,752.6150000,27.8940000,-27.8940000
HD 168863 b,1,1,0,14773.93272000,8638.61024000,-2644.05863000,0,10.961000,3.798000,-1.423000,0,12.700,,,0,1.130,,,0,2154.87660,354.06085,-348.33993,0,6.78000,1.11400,-1.09600,0,Mass,5.780000,,,0,0.187000,0.181000,-0.064000,0,,,,,,,,,129.839,5.088,-7.609,0,0,,,,,,4905.00,170.10,-153.97,0,0.78,0.06,-0.07,0,0.80,0.10,-0.10,0,0.160,0.090,-0.090,0,[M/H],-0.501,0.017,-0.019,0,4.56,0.10,-0.12,0,39.8979000,0.0924000,-0.0919000
HD 168746 b,1,1,0,6.40400000,0.00140000,-0.00140000,0,0.070000,0.000000,0.000000,0,11.100,,,0,0.993,,,0,85.81410,6.35660,-6.35660,0,0.27000,0.02000,-0.02000,0,Msini,0.345000,,,0,0.110000,0.080000,-0.080000,0,,,,,900,,,0,,,,,0,,,,,G5,5570.00,12.00,-12.00,0,1.09,0.02,-0.02,0,1.07,0.06,-0.06,0,-0.080,,,0,[Fe/H],0.041,,,0,4.39,0.02,-0.02,0,41.5681000,0.1000000,-0.0995000
HD 168443 c,1,2,0,1753.10960000,0.77149000,-0.72042000,0,2.842000,0.110000,-0.120000,0,12.200,,,0,1.090,,,0,5500.33841,810.46244,-287.95254,0,17.30600,2.55000,-0.90600,0,Mass,16.600000,,,0,0.210000,0.002000,-0.003000,0,,,,,,,,,91.218,22.283,-16.088,0,0,,,,,G5,5491.00,44.00,-44.00,0,1.71,0.04,-0.04,0,0.98,0.12,-0.12,0,0.040,0.030,-0.030,0,[Fe/H],0.382,0.010,-0.010,0,3.99,0.02,-0.02,0,39.6245000,0.1224000,-0.1217000
HD 168443 b,1,2,0,58.11187000,0.00024000,-0.00018000,0,0.292000,0.011000,-0.012000,0,12.600,,,0,1.130,,,0,2424.39509,192.60401,-201.18538,0,7.62800,0.60600,-0.63300,0,Msini,6.660000,,,0,0.530000,0.002000,-0.001000,0,,,,,,,,,,,,,0,,,,,G5,5491.00,44.00,-44.00,0,1.71,0.04,-0.04,0,0.98,0.12,-0.12,0,0.040,0.030,-0.030,0,[Fe/H],0.382,0.010,-0.010,0,3.99,0.02,-0.02,0,39.6245000,0.1224000,-0.1217000
HD 168009 b,1,1,0,15.14790000,0.00350000,-0.00370000,0,0.119200,0.001700,-0.001800,0,3.050,,,0,0.272,,,0,9.53485,1.20775,-1.17597,0,0.03000,0.00380,-0.00370,0,Msini,1.850000,,,0,0.120000,0.110000,-0.082000,0,,,,,,,,,,,,,0,,,,,G2V,5778.33,94.42,-94.42,0,1.21,0.03,-0.03,0,0.99,0.04,-0.04,0,0.018,0.061,-0.061,0,[Fe/H],0.150,0.013,-0.011,0,4.27,0.03,-0.03,0,23.3032000,0.0118000,-0.0118000
HD 167768 b,1,1,0,20.65320000,0.00340000,-0.00350000,0,0.151200,0.005800,-0.006300,0,13.900,,,0,1.240,,,0,270.15415,38.13941,-34.96112,0,0.85000,0.12000,-0.11000,0,Msini,0.553000,,,0,0.149000,0.101000,-0.096000,0,,,,,,,,,,,,,0,,,,,G8 III,4851.00,45.00,-44.00,0,9.70,0.25,-0.25,0,1.08,0.14,-0.12,0,-0.670,0.090,-0.080,0,[Fe/H],1.669,0.018,-0.019,0,2.50,0.06,-0.06,0,107.2140000,1.0755000,-1.0755000
HD 167677 b,1,1,0,1820.00000000,10.00000000,-14.00000000,0,2.877000,0.025000,-0.025000,0,13.200,,,0,1.180,,,0,905.81096,301.93699,-317.82841,0,2.85000,0.95000,-1.00000,0,Mass,2.160000,,,0,0.182000,0.031000,-0.026000,0,,,,,,,,,28.700,19.000,-7.500,0,0,,,,,G5 V,5474.00,65.00,-65.00,0,0.95,0.04,-0.04,0,0.96,0.02,-0.02,0,-0.290,0.043,-0.043,0,[Fe/H],-0.132,0.011,-0.010,0,4.43,0.10,-0.10,0,54.3258000,0.2769000,-0.2741000
HD 167042 b,1,1,0,417.67000000,0.43000000,-0.41000000,0,1.220000,0.001000,-0.001000,0,13.600,,,0,1.210,,,0,444.00628,9.85268,-13.98445,0,1.39700,0.03100,-0.04400,0,Msini,0.970000,,,0,0.010000,0.033000,-0.004000,0,,,,,,,,,,,,,0,,,,,K1 IV,4919.00,,,0,4.63,0.43,-0.40,0,1.39,0.17,-0.19,0,-0.010,0.100,-0.110,0,[Fe/H],1.057,0.080,-0.083,0,3.23,0.07,-0.07,0,49.6633000,0.1348000,-0.1348000
HD 166724 b,1,1,0,5144.00000000,705.00000000,-467.00000000,0,5.420000,0.430000,-0.430000,0,13.000,,,0,1.160,,,0,1207.74795,206.58846,-92.17024,0,3.80000,0.65000,-0.29000,0,Mass,3.020000,,,0,0.734000,0.020000,-0.020000,0,,,,,,,,,68.000,15.000,-16.000,0,0,,,,,K0 IV-V,5127.00,52.00,-52.00,0,0.80,0.01,-0.02,0,0.81,0.02,-0.02,0,-0.090,0.030,-0.030,0,[Fe/H],-0.509,,,0,4.43,0.08,-0.08,0,45.1342000,0.0903000,-0.0899000
HD 1666 b,1,1,0,270.00000000,0.80000000,-0.90000000,0,0.940000,0.010000,-0.020000,0,12.700,,,0,1.130,,,0,2040.00000,99.00000,-70.00000,0,6.43000,0.31000,-0.22000,0,Msini,5.470000,,,0,0.630000,0.030000,-0.020000,0,,,,,,,,,,,,,0,,,,,F7 V,6317.00,44.00,-44.00,0,1.93,0.49,-0.49,0,1.50,0.07,-0.07,0,0.370,0.040,-0.040,0,[Fe/H],0.730,0.086,-0.108,0,4.06,0.06,-0.06,0,117.9080000,0.6870000,-0.6790000
HD 165155 b,1,1,0,434.50000000,2.10000000,-2.10000000,0,1.130000,0.040000,-0.040000,0,13.200,,,0,1.180,,,0,918.52870,73.10090,-73.10090,0,2.89000,0.23000,-0.23000,0,Msini,2.190000,,,0,0.200000,0.030000,-0.030000,0,,,,,,,,,,,,,0,,,,,G8 V,5426.00,100.00,-100.00,0,0.95,0.11,-0.11,0,1.02,0.05,-0.05,0,0.090,0.100,-0.100,0,[Fe/H],-0.155,0.047,-0.053,0,4.49,0.11,-0.11,0,63.3574000,0.2184000,-0.2168000
HD 165131 b,1,1,0,2342.60000000,1.30000000,-1.30000000,0,3.540000,0.054000,-0.054000,0,12.100,,,0,1.080,,,0,5943.39121,444.95977,-317.82841,0,18.70000,1.40000,-1.00000,0,Mass,18.400000,,,0,0.670800,0.001900,-0.001900,0,,,,,,,,,70.000,12.000,-8.500,0,0,,,,,G3/5 V,5870.00,100.00,-100.00,0,1.06,0.05,-0.05,0,1.06,0.05,-0.05,0,0.060,0.100,-0.100,0,[Fe/H],0.083,0.012,-0.013,0,4.39,0.10,-0.10,0,57.4263000,0.2111000,-0.2096000
HD 164922 e,1,4,0,41.76300000,0.01200000,-0.01200000,0,0.229200,0.002600,-0.002700,0,3.230,,,0,0.288,,,0,10.52012,0.98527,-0.98527,0,0.03310,0.00310,-0.00310,0,Msini,1.720000,,,0,0.086000,0.083000,-0.060000,0,,,,,,,,,,,,,0,,,,,G9 V,5393.43,68.33,-68.33,0,1.00,0.02,-0.02,0,0.92,0.03,-0.03,0,0.197,0.057,-0.057,0,[Fe/H],-0.140,0.000,0.000,0,4.40,0.03,-0.03,0,22.0016000,0.0152000,-0.0151000
HD 164922 d,1,4,0,12.45800000,0.00300000,-0.00300000,0,0.103000,0.001000,-0.001000,0,1.830,,,0,0.163,,,0,4.00000,1.00000,-1.00000,0,0.01259,0.00315,-0.00315,0,Msini,3.590000,,,0,0.120000,0.130000,-0.080000,0,,,,,,,,,,,,,0,,,,,G9 V,5390.00,30.00,-30.00,0,0.95,0.01,-0.02,0,0.93,0.03,-0.04,0,0.180,0.080,-0.080,0,[Fe/H],-0.149,0.083,-0.103,0,4.46,0.13,-0.13,0,22.0016000,0.0152000,-0.0151000
HD 164922 c,1,4,0,75.74000000,0.06000000,-0.05000000,0,0.341000,0.004000,-0.004000,0,3.660,,,0,0.327,,,0,13.00000,3.00000,-2.00000,0,0.04090,0.00944,-0.00629,0,Msini,1.460000,,,0,0.120000,0.110000,-0.090000,0,6.29,0.27,-0.26,0,400,4,-4,0,,,,,0,,,,,G9 V,5390.00,30.00,-30.00,0,0.95,0.01,-0.02,0,0.93,0.03,-0.04,0,0.180,0.080,-0.080,0,[Fe/H],-0.149,0.083,-0.103,0,4.46,0.13,-0.13,0,22.0016000,0.0152000,-0.0151000
HD 164922 b,1,4,0,1207.00000000,4.00000000,-5.00000000,0,2.160000,0.030000,-0.030000,0,13.300,,,0,1.190,,,0,116.00000,10.00000,-12.00000,0,0.36497,0.03146,-0.03776,0,Msini,0.271000,,,0,0.080000,0.060000,-0.050000,0,0.16,0.01,-0.01,0,159,2,-2,0,,,,,0,,,,,G9 V,5390.00,30.00,-30.00,0,0.95,0.01,-0.02,0,0.93,0.03,-0.04,0,0.180,0.080,-0.080,0,[Fe/H],-0.149,0.083,-0.103,0,4.46,0.13,-0.13,0,22.0016000,0.0152000,-0.0151000
